date,close,symbol
2018-11-26,106.47,MSFT
2018-11-27,107.14,MSFT
2018-11-28,111.12,MSFT
2018-11-29,110.19,MSFT
2018-11-30,110.89,MSFT
2018-12-03,112.09,MSFT
2018-12-04,108.52,MSFT
2018-12-06,109.19,MSFT
2018-12-07,104.82,MSFT
2018-12-10,107.59,MSFT
2018-12-11,108.59,MSFT
2018-12-12,109.08,MSFT
2018-12-13,109.45,MSFT
2018-12-14,106.03,MSFT
2018-12-17,102.89,MSFT
2018-12-18,103.97,MSFT
2018-12-19,103.69,MSFT
2018-12-20,101.51,MSFT
2018-12-21,98.23,MSFT
2018-12-24,94.13,MSFT
2018-12-26,100.56,MSFT
2018-12-27,101.18,MSFT
2018-12-28,100.39,MSFT
2018-12-31,101.57,MSFT
2019-01-02,101.12,MSFT
2019-01-03,97.4,MSFT
2019-01-04,101.93,MSFT
2019-01-07,102.06,MSFT
2019-01-08,102.8,MSFT
2019-01-09,104.27,MSFT
2019-01-10,103.6,MSFT
2019-01-11,102.8,MSFT
2019-01-14,102.05,MSFT
2019-01-15,105.01,MSFT
2019-01-16,105.38,MSFT
2019-01-17,106.12,MSFT
2019-01-18,107.71,MSFT
2019-01-22,105.68,MSFT
2019-01-23,106.71,MSFT
2019-01-24,106.2,MSFT
2019-01-25,107.17,MSFT
2019-01-28,105.08,MSFT
2019-01-29,102.94,MSFT
2019-01-30,106.38,MSFT
2019-01-31,104.43,MSFT
2019-02-01,102.78,MSFT
2019-02-04,105.74,MSFT
2019-02-05,107.22,MSFT
2019-02-06,106.03,MSFT
2019-02-07,105.27,MSFT
2019-02-08,105.67,MSFT
2019-02-11,105.25,MSFT
2019-02-12,106.89,MSFT
2019-02-13,106.81,MSFT
2019-02-14,106.9,MSFT
2019-02-15,108.22,MSFT
2019-02-19,108.17,MSFT
2019-02-20,107.15,MSFT
2019-02-21,109.41,MSFT
2019-02-22,110.97,MSFT
2019-02-25,111.59,MSFT
2019-02-26,112.36,MSFT
2019-02-27,112.17,MSFT
2019-02-28,112.03,MSFT
2019-03-01,112.53,MSFT
2019-03-04,112.26,MSFT
2019-03-05,111.7,MSFT
2019-03-06,111.75,MSFT
2019-03-07,110.39,MSFT
2019-03-08,110.51,MSFT
2019-03-11,112.83,MSFT
2019-03-12,113.62,MSFT
2019-03-13,114.5,MSFT
2019-03-14,114.59,MSFT
2019-03-15,115.91,MSFT
2019-03-18,117.57,MSFT
2019-03-19,117.65,MSFT
2019-03-20,117.52,MSFT
2019-03-21,120.22,MSFT
2019-03-22,117.05,MSFT
2019-03-25,117.66,MSFT
2019-03-26,117.91,MSFT
2019-03-27,116.77,MSFT
2019-03-28,116.93,MSFT
2019-03-29,117.94,MSFT
2019-04-01,119.02,MSFT
2019-04-02,119.19,MSFT
2019-04-03,119.97,MSFT
2019-04-04,119.36,MSFT
2019-04-05,119.89,MSFT
2019-04-08,119.93,MSFT
2019-04-09,119.28,MSFT
2019-04-10,120.19,MSFT
2019-04-11,120.33,MSFT
2019-04-12,120.95,MSFT
2019-04-15,121.05,MSFT
2019-04-16,120.77,MSFT
2019-04-17,121.77,MSFT
2019-04-18,123.37,MSFT
2019-04-22,123.76,MSFT
2019-04-23,125.44,MSFT
2019-04-24,125.01,MSFT
2019-04-25,129.15,MSFT
2019-04-26,129.89,MSFT
2019-04-29,129.77,MSFT
2019-04-30,130.6,MSFT
2019-05-01,127.88,MSFT
2019-05-02,126.21,MSFT
2019-05-03,128.9,MSFT
2019-05-06,128.15,MSFT
2019-05-07,125.52,MSFT
2019-05-08,125.51,MSFT
2019-05-09,125.5,MSFT
2019-05-10,127.13,MSFT
2019-05-13,123.35,MSFT
2019-05-14,124.73,MSFT
2019-05-15,126.02,MSFT
2019-05-16,128.93,MSFT
2019-05-17,128.07,MSFT
2019-05-20,126.22,MSFT
2019-05-21,126.9,MSFT
2019-05-22,127.67,MSFT
2019-05-23,126.18,MSFT
2019-05-24,126.24,MSFT
2019-05-28,126.16,MSFT
2019-05-29,124.94,MSFT
2019-05-30,125.73,MSFT
2019-05-31,123.68,MSFT
2019-06-03,119.84,MSFT
2019-06-04,123.16,MSFT
2019-06-05,125.83,MSFT
2019-06-06,127.82,MSFT
2019-06-07,131.4,MSFT
2019-06-10,132.6,MSFT
2019-06-11,132.1,MSFT
2019-06-12,131.49,MSFT
2019-06-13,132.32,MSFT
2019-06-14,132.45,MSFT
2019-06-17,132.85,MSFT
2019-06-18,135.16,MSFT
2019-06-19,135.69,MSFT
2019-06-20,136.95,MSFT
2019-06-21,136.97,MSFT
2019-06-24,137.78,MSFT
2019-06-25,133.43,MSFT
2019-06-26,133.93,MSFT
2019-06-27,134.15,MSFT
2019-06-28,133.96,MSFT
2019-07-01,135.68,MSFT
2019-07-02,136.58,MSFT
2019-07-03,137.46,MSFT
2019-07-05,137.06,MSFT
2019-07-08,136.96,MSFT
2019-07-09,136.46,MSFT
2019-07-10,137.85,MSFT
2019-07-11,138.4,MSFT
2019-07-12,138.9,MSFT
2019-07-15,138.9,MSFT
2019-07-16,137.08,MSFT
2019-07-17,136.27,MSFT
2019-07-18,136.42,MSFT
2019-07-19,136.62,MSFT
2019-07-22,138.43,MSFT
2019-07-23,139.29,MSFT
2019-07-24,140.72,MSFT
2019-07-25,140.19,MSFT
2019-07-26,141.34,MSFT
2019-07-29,141.03,MSFT
2019-07-30,140.35,MSFT
2019-07-31,136.27,MSFT
2019-08-01,138.06,MSFT
2019-08-02,136.9,MSFT
2019-08-05,132.21,MSFT
2019-08-06,134.69,MSFT
2019-08-07,135.28,MSFT
2019-08-08,138.89,MSFT
2019-08-09,137.71,MSFT
2019-08-12,135.79,MSFT
2019-08-13,138.6,MSFT
2019-08-14,133.98,MSFT
2019-08-15,133.68,MSFT
2019-08-16,136.13,MSFT
2019-08-19,138.41,MSFT
2019-08-20,137.26,MSFT
2019-08-21,138.79,MSFT
2019-08-22,137.78,MSFT
2019-08-23,133.39,MSFT
2019-08-26,135.45,MSFT
2019-08-27,135.74,MSFT
2019-08-28,135.56,MSFT
2019-08-29,138.12,MSFT
2019-08-30,137.86,MSFT
2019-09-03,136.04,MSFT
2019-09-04,137.63,MSFT
2019-09-05,140.05,MSFT
2019-09-06,139.1,MSFT
2019-09-09,137.52,MSFT
2019-09-10,136.08,MSFT
2019-09-11,136.12,MSFT
2019-09-12,137.52,MSFT
2019-09-13,137.32,MSFT
2019-09-16,136.33,MSFT
2019-09-17,137.39,MSFT
2019-09-18,138.52,MSFT
2019-09-19,141.07,MSFT
2019-09-20,139.44,MSFT
2019-09-23,139.14,MSFT
2019-09-24,137.38,MSFT
2019-09-25,139.36,MSFT
2019-09-26,139.54,MSFT
2019-09-27,137.73,MSFT
2019-09-30,139.03,MSFT
2019-10-01,137.07,MSFT
2019-10-02,134.65,MSFT
2019-10-03,136.28,MSFT
2019-10-04,138.12,MSFT
2019-10-07,137.12,MSFT
2019-10-08,135.67,MSFT
2019-10-09,138.24,MSFT
2019-10-10,139.1,MSFT
2019-10-11,139.68,MSFT
2019-10-14,139.55,MSFT
2019-10-15,141.57,MSFT
2019-10-16,140.41,MSFT
2019-10-17,139.69,MSFT
2019-10-18,137.41,MSFT
2019-10-21,138.43,MSFT
2019-10-22,136.37,MSFT
2019-10-23,137.24,MSFT
2019-10-24,139.94,MSFT
2019-10-25,140.73,MSFT
2019-10-28,144.19,MSFT
2019-10-29,142.83,MSFT
2019-10-30,144.61,MSFT
2019-10-31,143.37,MSFT
2019-11-01,143.72,MSFT
2019-11-04,144.55,MSFT
2019-11-05,144.46,MSFT
2019-11-06,144.06,MSFT
2019-11-07,144.26,MSFT
2019-11-08,145.96,MSFT
2019-11-11,146.11,MSFT
2019-11-12,147.07,MSFT
2019-11-13,147.31,MSFT
2019-11-14,148.06,MSFT
2019-11-15,149.97,MSFT
2019-11-18,150.34,MSFT
2019-11-19,150.39,MSFT
2019-11-20,149.62,MSFT
2019-11-21,149.48,MSFT
2019-11-22,149.59,MSFT
2019-11-25,151.23,MSFT
2019-11-26,152.03,MSFT
2019-11-27,152.32,MSFT
2019-11-29,151.38,MSFT
2019-12-02,149.55,MSFT
2019-12-03,149.31,MSFT
2019-12-04,149.85,MSFT
2019-12-05,149.93,MSFT
2019-12-06,151.75,MSFT
2019-12-09,151.36,MSFT
2019-12-10,151.13,MSFT
2019-12-11,151.7,MSFT
2019-12-12,153.24,MSFT
2019-12-13,154.53,MSFT
2019-12-16,155.53,MSFT
2019-12-17,154.69,MSFT
2019-12-18,154.37,MSFT
2019-12-19,155.71,MSFT
2019-12-20,157.41,MSFT
2019-12-23,157.41,MSFT
2019-12-24,157.38,MSFT
2019-12-26,158.67,MSFT
2019-12-27,158.96,MSFT
2019-12-30,157.59,MSFT
2019-12-31,157.7,MSFT
2020-01-02,160.62,MSFT
2020-01-03,158.62,MSFT
2020-01-06,159.03,MSFT
2020-01-07,157.58,MSFT
2020-01-08,160.09,MSFT
2020-01-09,162.09,MSFT
2020-01-10,161.34,MSFT
2020-01-13,163.28,MSFT
2020-01-14,162.13,MSFT
2020-01-15,163.18,MSFT
2020-01-16,166.17,MSFT
2020-01-17,167.1,MSFT
2020-01-21,166.5,MSFT
2020-01-22,165.7,MSFT
2020-01-23,166.72,MSFT
2020-01-24,165.04,MSFT
2020-01-27,162.28,MSFT
2020-01-28,165.46,MSFT
2020-01-29,168.04,MSFT
2020-01-30,172.78,MSFT
2020-01-31,170.23,MSFT
2020-02-03,174.38,MSFT
2020-02-04,180.12,MSFT
2020-02-05,179.9,MSFT
2020-02-06,183.63,MSFT
2020-02-07,183.89,MSFT
2020-02-10,188.7,MSFT
2020-02-11,184.44,MSFT
2020-02-12,184.71,MSFT
2020-02-13,183.71,MSFT
2020-02-14,185.35,MSFT
2020-02-18,187.23,MSFT
2020-02-19,187.28,MSFT
2020-02-20,184.42,MSFT
2020-02-21,178.59,MSFT
2020-02-24,170.89,MSFT
2020-02-25,168.07,MSFT
2020-02-26,170.17,MSFT
2020-02-27,158.18,MSFT
2020-02-28,162.01,MSFT
2020-03-02,172.79,MSFT
2020-03-03,164.51,MSFT
2020-03-04,170.55,MSFT
2020-03-05,166.27,MSFT
2020-03-06,161.57,MSFT
2020-03-09,150.62,MSFT
2020-03-10,160.92,MSFT
2020-03-11,153.63,MSFT
2020-03-12,139.06,MSFT
2020-03-13,158.83,MSFT
2020-03-16,135.42,MSFT
2020-03-17,146.57,MSFT
2020-03-18,140.4,MSFT
2020-03-19,142.71,MSFT
2020-03-20,137.35,MSFT
2020-03-23,135.98,MSFT
2020-03-24,148.34,MSFT
2020-03-25,146.92,MSFT
2020-03-26,156.11,MSFT
2020-03-27,149.7,MSFT
2020-03-30,160.23,MSFT
2020-03-31,157.71,MSFT
2020-04-01,152.11,MSFT
2020-04-02,155.26,MSFT
2020-04-03,153.83,MSFT
2020-04-06,165.27,MSFT
2020-04-07,163.49,MSFT
2020-04-08,165.13,MSFT
2020-04-09,165.14,MSFT
2020-04-13,165.51,MSFT
2020-04-14,173.7,MSFT
2020-04-15,171.88,MSFT
2020-04-16,177.04,MSFT
2020-04-17,178.6,MSFT
2020-04-20,175.06,MSFT
2020-04-21,167.82,MSFT
2020-04-22,173.52,MSFT
2020-04-23,171.42,MSFT
2020-04-24,174.55,MSFT
2020-04-27,174.05,MSFT
2020-04-28,169.81,MSFT
2020-04-29,177.43,MSFT
2020-04-30,179.21,MSFT
2020-05-01,174.57,MSFT
2020-05-04,178.84,MSFT
2020-05-05,180.76,MSFT
2020-05-06,182.54,MSFT
2020-05-07,183.6,MSFT
2020-05-08,184.68,MSFT
2020-05-11,186.74,MSFT
2020-05-12,182.51,MSFT
2020-05-13,179.75,MSFT
2020-05-14,180.53,MSFT
2020-05-15,183.16,MSFT
2020-05-18,184.91,MSFT
2020-05-19,183.63,MSFT
2020-05-20,185.66,MSFT
2020-05-21,183.43,MSFT
2020-05-22,183.51,MSFT
2020-05-26,181.57,MSFT
2020-05-27,181.81,MSFT
2020-05-28,181.4,MSFT
2020-05-29,183.25,MSFT
2020-06-01,182.83,MSFT
2020-06-02,184.91,MSFT
2020-06-03,185.36,MSFT
2020-06-04,182.92,MSFT
2020-06-05,187.2,MSFT
2020-06-08,188.36,MSFT
2020-06-09,189.8,MSFT
2020-06-10,196.84,MSFT
2020-06-11,186.27,MSFT
2020-06-12,187.74,MSFT
2020-06-15,188.94,MSFT
2020-06-16,193.57,MSFT
2020-06-17,194.24,MSFT
2020-06-18,196.32,MSFT
2020-06-19,195.15,MSFT
2020-06-22,200.57,MSFT
2020-06-23,201.91,MSFT
2020-06-24,197.84,MSFT
2020-06-25,200.34,MSFT
2020-06-26,196.33,MSFT
2020-06-29,198.44,MSFT
2020-06-30,203.51,MSFT
2020-07-01,204.7,MSFT
2020-07-02,206.26,MSFT
2020-07-06,210.7,MSFT
2020-07-07,208.25,MSFT
2020-07-08,212.83,MSFT
2020-07-09,214.32,MSFT
2020-07-10,213.67,MSFT
2020-07-13,207.07,MSFT
2020-07-14,208.35,MSFT
2020-07-15,208.04,MSFT
2020-07-16,203.92,MSFT
2020-07-17,202.88,MSFT
2020-07-20,211.6,MSFT
2020-07-21,208.75,MSFT
2020-07-22,211.75,MSFT
2020-07-23,202.54,MSFT
2020-07-24,201.3,MSFT
2020-07-27,203.85,MSFT
2020-07-28,202.02,MSFT
2020-07-29,204.06,MSFT
2020-07-30,203.9,MSFT
2020-07-31,205.01,MSFT
2020-08-03,216.54,MSFT
2020-08-04,213.29,MSFT
2020-08-05,212.94,MSFT
2020-08-06,216.35,MSFT
2020-08-07,212.48,MSFT
2020-08-10,208.25,MSFT
2020-08-11,203.38,MSFT
2020-08-12,209.19,MSFT
2020-08-13,208.7,MSFT
2020-08-14,208.9,MSFT
2020-08-17,210.28,MSFT
2020-08-18,211.49,MSFT
2020-08-19,209.7,MSFT
2020-08-20,214.58,MSFT
2020-08-21,213.02,MSFT
2020-08-24,213.69,MSFT
2020-08-25,216.47,MSFT
2020-08-26,221.15,MSFT
2020-08-27,226.58,MSFT
2020-08-28,228.91,MSFT
2020-08-31,225.53,MSFT
2020-09-01,227.27,MSFT
2020-09-02,231.65,MSFT
2020-09-03,217.3,MSFT
2020-09-04,214.25,MSFT
2020-09-08,202.66,MSFT
2020-09-09,211.29,MSFT
2020-09-10,205.37,MSFT
2020-09-11,204.03,MSFT
2020-09-14,205.41,MSFT
2020-09-15,208.78,MSFT
2020-09-16,205.05,MSFT
2020-09-17,202.91,MSFT
2020-09-18,200.39,MSFT
2020-09-21,202.54,MSFT
2020-09-22,207.42,MSFT
2020-09-23,200.59,MSFT
2020-09-24,203.19,MSFT
2020-09-25,207.82,MSFT
2020-09-28,209.44,MSFT
2020-09-29,207.26,MSFT
2020-09-30,210.33,MSFT
2020-10-01,212.46,MSFT
2020-10-02,206.19,MSFT
2020-10-05,210.38,MSFT
2020-10-06,205.91,MSFT
2020-10-07,209.83,MSFT
2020-10-08,210.58,MSFT
2020-10-09,215.81,MSFT
2020-10-12,221.4,MSFT
2020-10-13,222.86,MSFT
2020-10-14,220.86,MSFT
2020-10-15,219.66,MSFT
2020-10-16,219.66,MSFT
2020-10-19,214.22,MSFT
2020-10-20,214.65,MSFT
2020-10-21,214.8,MSFT
2020-10-22,214.89,MSFT
2020-10-23,216.23,MSFT
2020-10-26,210.08,MSFT
2020-10-27,213.25,MSFT
2020-10-28,202.68,MSFT
2020-10-29,204.72,MSFT
2020-10-30,202.47,MSFT
2020-11-02,202.33,MSFT
2020-11-03,206.43,MSFT
2020-11-04,216.39,MSFT
2020-11-05,223.29,MSFT
2020-11-06,223.72,MSFT
2020-11-09,218.39,MSFT
2020-11-10,211.01,MSFT
2020-11-11,216.55,MSFT
2020-11-12,215.44,MSFT
2020-11-13,216.51,MSFT
2020-11-16,217.23,MSFT
2020-11-17,214.46,MSFT
2020-11-18,211.08,MSFT
2020-11-19,212.42,MSFT
2020-11-20,210.39,MSFT
2020-11-23,210.11,MSFT
2020-11-24,213.86,MSFT
2020-11-25,213.87,MSFT
2020-11-27,215.23,MSFT
2020-11-30,214.07,MSFT
2020-12-01,216.21,MSFT
2020-12-02,215.37,MSFT
2020-12-03,214.24,MSFT
2020-12-04,214.36,MSFT
2020-12-07,214.29,MSFT
2020-12-08,216.01,MSFT
2020-12-09,211.8,MSFT
2020-12-10,210.52,MSFT
2020-12-11,213.26,MSFT
2020-12-14,214.2,MSFT
2020-12-15,214.13,MSFT
2020-12-16,219.28,MSFT
2020-12-17,219.42,MSFT
2020-12-18,218.59,MSFT
2020-12-21,222.59,MSFT
2020-12-22,223.94,MSFT
2020-12-23,221.02,MSFT
2020-12-24,222.75,MSFT
2020-12-28,224.96,MSFT
2020-12-29,224.15,MSFT
2020-12-30,221.68,MSFT
2020-12-31,222.42,MSFT
2021-01-04,217.69,MSFT
2021-01-05,217.9,MSFT
2021-01-06,212.25,MSFT
2021-01-07,218.29,MSFT
2021-01-08,219.62,MSFT
2021-01-11,217.49,MSFT
2021-01-12,214.93,MSFT
2021-01-13,216.34,MSFT
2021-01-14,213.02,MSFT
2021-01-15,212.65,MSFT
2021-01-19,216.44,MSFT
2021-01-20,224.34,MSFT
2021-01-21,224.97,MSFT
2021-01-22,225.95,MSFT
2021-01-25,229.53,MSFT
2021-01-26,232.33,MSFT
2021-01-27,232.9,MSFT
2021-01-28,238.93,MSFT
2021-01-29,231.96,MSFT
2021-02-01,239.65,MSFT
2021-02-02,239.51,MSFT
2021-02-03,243.0,MSFT
2021-02-04,242.01,MSFT
2021-02-05,242.2,MSFT
2021-02-08,242.47,MSFT
2021-02-09,243.77,MSFT
2021-02-10,242.82,MSFT
2021-02-11,244.49,MSFT
2021-02-12,244.99,MSFT
2021-02-16,243.7,MSFT
2021-02-17,244.2,MSFT
2021-02-18,243.79,MSFT
2021-02-19,240.97,MSFT
2021-02-22,234.51,MSFT
2021-02-23,233.27,MSFT
2021-02-24,234.55,MSFT
2021-02-25,228.99,MSFT
2021-02-26,232.38,MSFT
2021-03-01,236.94,MSFT
2021-03-02,233.87,MSFT
2021-03-03,227.56,MSFT
2021-03-04,226.73,MSFT
2021-03-05,231.6,MSFT
2021-03-08,227.39,MSFT
2021-03-09,233.78,MSFT
2021-03-10,232.42,MSFT
2021-03-11,237.13,MSFT
2021-03-12,235.75,MSFT
2021-03-15,234.81,MSFT
2021-03-16,237.71,MSFT
2021-03-17,237.04,MSFT
2021-03-18,230.72,MSFT
2021-03-19,230.35,MSFT
2021-03-22,235.99,MSFT
2021-03-23,237.58,MSFT
2021-03-24,235.46,MSFT
2021-03-25,232.34,MSFT
2021-03-26,236.48,MSFT
2021-03-29,235.24,MSFT
2021-03-30,231.85,MSFT
2021-03-31,235.77,MSFT
2021-04-01,242.35,MSFT
2021-04-05,249.07,MSFT
2021-04-06,247.86,MSFT
2021-04-07,249.9,MSFT
2021-04-08,253.25,MSFT
2021-04-09,255.85,MSFT
2021-04-12,255.91,MSFT
2021-04-13,258.49,MSFT
2021-04-14,255.59,MSFT
2021-04-15,259.5,MSFT
2021-04-16,260.74,MSFT
2021-04-19,258.74,MSFT
2021-04-20,258.26,MSFT
2021-04-21,260.58,MSFT
2021-04-22,257.17,MSFT
2021-04-23,261.15,MSFT
2021-04-26,261.55,MSFT
2021-04-27,261.97,MSFT
2021-04-28,254.56,MSFT
2021-04-29,252.51,MSFT
2021-04-30,252.18,MSFT
2021-05-03,251.86,MSFT
2021-05-04,247.79,MSFT
2021-05-05,246.47,MSFT
2021-05-06,249.73,MSFT
2021-05-07,252.46,MSFT
2021-05-10,247.18,MSFT
2021-05-11,246.23,MSFT
2021-05-12,239.0,MSFT
2021-05-13,243.03,MSFT
2021-05-14,248.15,MSFT
2021-05-17,245.18,MSFT
2021-05-18,243.08,MSFT
2021-05-19,243.12,MSFT
2021-05-20,246.48,MSFT
2021-05-21,245.17,MSFT
2021-05-24,250.78,MSFT
2021-05-25,251.72,MSFT
2021-05-26,251.49,MSFT
2021-05-27,249.31,MSFT
2021-05-28,249.68,MSFT
2021-06-01,247.4,MSFT
2021-06-02,247.3,MSFT
2021-06-03,245.71,MSFT
2021-06-04,250.79,MSFT
2021-06-07,253.81,MSFT
2021-06-08,252.57,MSFT
2021-06-09,253.59,MSFT
2021-06-10,257.24,MSFT
2021-06-11,257.89,MSFT
2021-06-14,259.89,MSFT
2021-06-15,258.36,MSFT
2021-06-16,257.38,MSFT
2021-06-17,260.9,MSFT
2021-06-18,259.43,MSFT
2021-06-21,262.63,MSFT
2021-06-22,265.51,MSFT
2021-06-23,265.275,MSFT
2021-06-24,266.69,MSFT
2021-06-25,265.02,MSFT
2021-06-28,268.72,MSFT
2021-06-29,271.4,MSFT
2021-06-30,270.9,MSFT
2021-07-01,271.6,MSFT
2021-07-02,277.65,MSFT
2021-07-06,277.66,MSFT
2021-07-07,279.93,MSFT
2021-07-08,277.42,MSFT
2021-07-09,277.94,MSFT
2021-07-12,277.32,MSFT
2021-07-13,280.98,MSFT
2021-07-14,282.51,MSFT
2021-07-15,281.03,MSFT
2021-07-16,280.75,MSFT
2021-07-19,277.01,MSFT
2021-07-20,279.32,MSFT
2021-07-21,281.4,MSFT
2021-07-22,286.14,MSFT
2021-07-23,289.67,MSFT
2021-07-26,289.05,MSFT
2021-07-27,286.54,MSFT
2021-07-28,286.22,MSFT
2021-07-29,286.5,MSFT
2021-07-30,284.91,MSFT
2021-08-02,284.82,MSFT
2021-08-03,287.12,MSFT
2021-08-04,286.51,MSFT
2021-08-05,289.52,MSFT
2021-08-06,289.46,MSFT
2021-08-09,288.33,MSFT
2021-08-10,286.44,MSFT
2021-08-11,286.95,MSFT
2021-08-12,289.81,MSFT
2021-08-13,292.85,MSFT
2021-08-16,294.6,MSFT
2021-08-17,293.08,MSFT
2021-08-18,290.73,MSFT
2021-08-19,296.77,MSFT
2021-08-20,304.36,MSFT
2021-08-23,304.65,MSFT
2021-08-24,302.62,MSFT
2021-08-25,302.01,MSFT
2021-08-26,299.09,MSFT
2021-08-27,299.72,MSFT
2021-08-30,303.59,MSFT
2021-08-31,301.88,MSFT
2021-09-01,301.83,MSFT
2021-09-02,301.15,MSFT
2021-09-03,301.14,MSFT
2021-09-07,300.18,MSFT
2021-09-08,300.21,MSFT
2021-09-09,297.25,MSFT
2021-09-10,295.71,MSFT
2021-09-13,296.99,MSFT
2021-09-14,299.79,MSFT
2021-09-15,304.82,MSFT
2021-09-16,305.22,MSFT
2021-09-17,299.87,MSFT
2021-09-20,294.3,MSFT
2021-09-21,294.8,MSFT
2021-09-22,298.58,MSFT
2021-09-23,299.56,MSFT
2021-09-24,299.35,MSFT
2021-09-27,294.17,MSFT
2021-09-28,283.52,MSFT
2021-09-29,284.0,MSFT
2021-09-30,281.92,MSFT
2021-10-01,289.1,MSFT
2021-10-04,283.11,MSFT
2021-10-05,288.76,MSFT
2021-10-06,293.11,MSFT
2021-10-07,294.85,MSFT
2021-10-08,294.85,MSFT
2021-10-11,294.23,MSFT
2021-10-12,292.88,MSFT
2021-10-13,296.31,MSFT
2021-10-14,302.75,MSFT
2021-10-15,304.21,MSFT
2021-10-18,307.29,MSFT
2021-10-19,308.23,MSFT
2021-10-20,307.41,MSFT
2021-10-21,310.76,MSFT
2021-10-22,309.16,MSFT
2021-10-25,308.13,MSFT
2021-10-26,310.11,MSFT
2021-10-27,323.17,MSFT
2021-10-28,324.35,MSFT
2021-10-29,331.62,MSFT
2021-11-01,329.37,MSFT
2021-11-02,333.13,MSFT
2021-11-03,334.0,MSFT
2021-11-04,336.44,MSFT
2021-11-05,336.06,MSFT
2021-11-08,336.99,MSFT
2021-11-09,335.95,MSFT
2021-11-10,330.8,MSFT
2021-11-11,332.43,MSFT
2021-11-12,336.72,MSFT
2021-11-15,336.07,MSFT
2021-11-16,339.51,MSFT
2021-11-17,339.12,MSFT
2021-11-18,341.27,MSFT
2021-11-19,343.11,MSFT
2021-11-22,339.83,MSFT
2021-11-23,337.68,MSFT
2021-11-24,337.91,MSFT
2021-11-26,329.68,MSFT
2021-11-29,336.63,MSFT
2021-11-30,330.59,MSFT
2021-12-01,330.08,MSFT
2021-12-02,329.49,MSFT
2021-12-03,323.01,MSFT
2021-12-06,326.19,MSFT
2021-12-07,334.92,MSFT
2021-12-08,334.97,MSFT
2021-12-09,333.1,MSFT
2021-12-10,342.54,MSFT
2021-12-13,339.4,MSFT
2021-12-14,328.34,MSFT
2021-12-15,334.65,MSFT
2021-12-16,324.9,MSFT
2021-12-17,323.8,MSFT
2021-12-20,319.91,MSFT
2021-12-21,327.29,MSFT
2021-12-22,333.2,MSFT
2021-12-23,334.69,MSFT
2021-12-27,342.45,MSFT
2021-12-28,341.25,MSFT
2021-12-29,341.95,MSFT
2021-12-30,339.32,MSFT
2021-12-31,336.32,MSFT
2022-01-03,334.75,MSFT
2022-01-04,329.01,MSFT
2022-01-05,316.38,MSFT
2022-01-06,313.88,MSFT
2022-01-07,314.04,MSFT
2022-01-10,314.27,MSFT
2022-01-11,314.98,MSFT
2022-01-12,318.27,MSFT
2022-01-13,304.8,MSFT
2022-01-14,310.2,MSFT
2022-01-18,302.65,MSFT
2022-01-19,303.33,MSFT
2022-01-20,301.6,MSFT
2022-01-21,296.03,MSFT
2022-01-24,296.37,MSFT
2022-01-25,288.49,MSFT
2022-01-26,296.71,MSFT
2022-01-27,299.84,MSFT
2022-01-28,308.26,MSFT
2022-01-31,310.98,MSFT
2022-02-01,308.76,MSFT
2022-02-02,313.46,MSFT
2022-02-03,301.25,MSFT
2022-02-04,305.94,MSFT
2022-02-07,300.95,MSFT
2022-02-08,304.56,MSFT
2022-02-09,311.21,MSFT
2022-02-10,302.38,MSFT
2022-02-11,295.04,MSFT
2022-02-14,295.0,MSFT
2022-02-15,300.47,MSFT
2022-02-16,299.5,MSFT
2022-02-17,290.73,MSFT
2022-02-18,287.93,MSFT
2022-02-22,287.72,MSFT
2022-02-23,280.27,MSFT
2022-02-24,294.59,MSFT
2022-02-25,297.31,MSFT
2022-02-28,298.79,MSFT
2022-03-01,294.95,MSFT
2022-03-02,300.19,MSFT
2022-03-03,295.92,MSFT
2022-03-04,289.86,MSFT
2022-03-07,278.91,MSFT
2022-03-08,275.85,MSFT
2022-03-09,288.5,MSFT
2022-03-10,285.59,MSFT
2022-03-11,280.07,MSFT
2022-03-14,276.44,MSFT
2022-03-15,287.15,MSFT
2022-03-16,294.39,MSFT
2022-03-17,295.22,MSFT
2022-03-18,300.43,MSFT
2022-03-21,299.16,MSFT
2022-03-22,304.06,MSFT
2022-03-23,299.49,MSFT
2022-03-24,304.1,MSFT
2022-03-25,303.68,MSFT
2022-03-28,310.7,MSFT
2022-03-29,315.41,MSFT
2022-03-30,313.86,MSFT
2022-03-31,308.31,MSFT
2022-04-01,309.42,MSFT
2022-04-04,314.97,MSFT
2022-04-05,310.88,MSFT
2022-04-06,299.5,MSFT
2022-04-07,301.37,MSFT
2022-04-08,296.97,MSFT
2022-04-11,285.26,MSFT
2022-04-12,282.06,MSFT
2022-04-13,287.62,MSFT
2022-04-14,279.83,MSFT
2022-04-18,280.52,MSFT
2022-04-19,285.3,MSFT
2022-04-20,286.36,MSFT
2022-04-21,280.81,MSFT
2022-04-22,274.03,MSFT
2022-04-25,280.72,MSFT
2022-04-26,270.22,MSFT
2022-04-27,283.22,MSFT
2022-04-28,289.63,MSFT
2022-04-29,277.52,MSFT
2022-05-02,284.47,MSFT
2022-05-03,281.78,MSFT
2022-05-04,289.98,MSFT
2022-05-05,277.35,MSFT
2022-05-06,274.73,MSFT
2022-05-09,264.58,MSFT
2022-05-10,269.5,MSFT
2022-05-11,260.55,MSFT
2022-05-12,255.35,MSFT
2022-05-13,261.12,MSFT
2022-05-16,261.5,MSFT
